ParkName,State,partySize,RateType,BookingType,Equipment
Amherst Shore,GERMANY ,2,Full,CampsitePermit,Less than 30ft
Battery,NS ,2,Full,CampsitePermit,Single Tent
Amherst Shore,NY ,2,Senior,CampsitePermit,Single Tent
Rissers Beach,MB ,1,Full,CampsitePermit,Single Tent
Mira River,QC ,2,Full,CampsitePermit,Less than 20ft
Rissers Beach,NS ,2,Senior,CampsitePermit,Less than 20ft
Five Islands,ON ,4,Full,CampsitePermit,Less than 20ft
Rissers Beach,ON ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,6,Full,CampsitePermit,Tents
Five Islands,ME ,4,Full,CampsitePermit,Single Tent
Blomidon,NS ,1,Full,CampsitePermit,Single Tent
Graves Island,NS ,4,Full,CampsitePermit,Tents
Mira River,NS ,3,Full,CampsitePermit,Less than 40ft
Whycocomagh,NB ,2,Full,CampsitePermit,Less than 20ft
Rissers Beach,NS ,2,Full,CampsitePermit,Less than 30ft
Boylston,GERMANY ,2,Full,CampsitePermit,Less than 20ft
Rissers Beach,NS ,3,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,5,Full,CampsitePermit,Single Tent
Porters Lake,NS ,4,Full,CampsitePermit,Less than 20ft
Mira River,ON ,2,Senior,CampsitePermit,Single Tent
Graves Island,NS ,2,Senior,CampsitePermit,Less than 40ft
Laurie,NS ,2,Senior,CampsitePermit,Less than 30ft
Porters Lake,NB ,2,Senior,CampsitePermit,Less than 40ft
Blomidon,NS ,2,Full,CampsitePermit,Tents
Rissers Beach,NS ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,2,Full,CampsitePermit,Single Tent
Rissers Beach,ON ,3,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,2,Full,CampsitePermit,Single Tent
Graves Island,BC ,1,Senior,CampsitePermit,Single Tent
Blomidon,NS ,4,Full,CampsitePermit,Less than 20ft
Thomas Raddall,MA ,4,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Full,CampsitePermit,Greater than 40ft
Battery,NS ,2,Full,CampsitePermit,Less than 20ft
Graves Island,NS ,2,Senior,CampsitePermit,Less than 20ft
Battery,NS ,4,Full,CampsitePermit,Single Tent
Whycocomagh,NS ,2,Full,CampsitePermit,Tents
Valleyview,NS ,2,Full,CampsitePermit,Single Tent
Thomas Raddall,ON ,1,Senior,CampsitePermit,Single Tent
Graves Island,QC ,5,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Full,CampsitePermit,Less than 20ft
Graves Island,NS ,4,Full,CampsitePermit,Less than 30ft
Mira River,QC ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,2,Full,CampsitePermit,Less than 30ft
Mira River,NS ,4,Full,CampsitePermit,Less than 30ft
Graves Island,NS ,2,Full,CampsitePermit,Single Tent
The Islands,NS ,3,Senior,CampsitePermit,Tents
Five Islands,QC ,3,Full,CampsitePermit,Less than 30ft
Cape Chignecto,NS ,2,Full,BackcountryPermit,Single Tent
Amherst Shore,NS ,4,Full,CampsitePermit,Single Tent
Caribou Munroes,QC ,5,Full,CampsitePermit,Less than 20ft
Graves Island,NB ,3,Full,CampsitePermit,Less than 20ft
Caribou Munroes,QC ,2,Full,CampsitePermit,Tents
Five Islands,NS ,2,Full,CampsitePermit,Single Tent
Graves Island,BC ,1,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Full,CampsitePermit,Less than 40ft
Blomidon,NS ,3,Senior,CampsitePermit,Single Tent
Thomas Raddall,NS ,2,Full,CampsitePermit,Less than 30ft
The Islands,GERMANY ,2,Full,CampsitePermit,Single Tent
Battery,NS ,2,Senior,CampsitePermit,Single Tent
Dollar Lake,NS ,4,Full,CampsitePermit,Single Tent
Boylston,NS ,2,Veteran,CampsitePermit,Less than 20ft
Porters Lake,NS ,3,Full,CampsitePermit,Single Tent
Graves Island,ON ,4,Full,CampsitePermit,Tents
Caribou Munroes,NS ,4,Full,CampsitePermit,Tents
Laurie,NS ,2,Full,CampsitePermit,Less than 30ft
Blomidon,SWITZERLAND ,2,Full,CampsitePermit,Single Tent
Ellenwood Lake,NS ,2,Full,CampsitePermit,Less than 20ft
Caribou Munroes,ON ,4,Full,CampsitePermit,Less than 40ft
Ellenwood Lake,VT ,2,Senior,CampsitePermit,Single Tent
Five Islands,ON ,2,Full,CampsitePermit,Single Tent
The Islands,NS ,3,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Full,CampsitePermit,Less than 30ft
Ellenwood Lake,NS ,4,Full,CampsitePermit,Tents
Graves Island,NS ,2,Full,CampsitePermit,Less than 30ft
The Islands,ON ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,QC ,6,Full,CampsitePermit,Tents
Dollar Lake,NS ,4,Full,CampsitePermit,Less than 30ft
The Islands,ON ,2,Senior,CampsitePermit,Single Tent
Graves Island,NS ,2,Veteran,CampsitePermit,Less than 30ft
Battery,NS ,5,Full,CampsitePermit,Single Tent
Amherst Shore,NS ,4,Senior,CampsitePermit,Less than 30ft
Ellenwood Lake,IL ,1,Full,CampsitePermit,Single Tent
Five Islands,QC ,3,Full,CampsitePermit,Less than 30ft
Graves Island,NS ,3,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Veteran,CampsitePermit,Less than 30ft
Graves Island,NS ,4,Full,CampsitePermit,Less than 30ft
Battery,AB ,2,Senior,CampsitePermit,Less than 30ft
Five Islands,NS ,2,Full,CampsitePermit,Single Tent
Five Islands,NS ,2,Full,CampsitePermit,Single Tent
Smileys,NS ,6,Full,CampsitePermit,Less than 20ft
Caribou Munroes,NS ,3,Full,CampsitePermit,Single Tent
Cape Chignecto,GERMANY ,2,Full,BackcountryPermit,Single Tent
Whycocomagh,GERMANY ,2,Senior,CampsitePermit,Less than 20ft
Porters Lake,QC ,3,Senior,CampsitePermit,Single Tent
Graves Island,PE ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,VA ,4,Full,CampsitePermit,Less than 30ft
Graves Island,NS ,2,Full,CampsitePermit,Less than 30ft
Dollar Lake,NS ,2,Full,CampsitePermit,Less than 20ft
Whycocomagh,BC ,2,Full,CampsitePermit,Less than 20ft
Laurie,NS ,2,Full,CampsitePermit,Single Tent
Five Islands,ON ,2,Senior,CampsitePermit,Less than 20ft
The Islands,NS ,4,Full,CampsitePermit,Tents
Rissers Beach,NS ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Senior,CampsitePermit,Less than 30ft
Laurie,NS ,4,Full,CampsitePermit,Less than 20ft
Graves Island,AB ,1,Full,CampsitePermit,Single Tent
Laurie,NS ,2,Senior,CampsitePermit,Less than 20ft
Blomidon,NS ,4,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,4,Full,CampsitePermit,Single Tent
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
Smileys,NS ,2,Full,CampsitePermit,Single Tent
Porters Lake,NS ,4,Full,CampsitePermit,Tents
Graves Island,QC ,2,Full,CampsitePermit,Less than 30ft
Laurie,NS ,3,Full,CampsitePermit,Less than 20ft
Caribou Munroes,NS ,2,Senior,CampsitePermit,Single Tent
Boylston,ON ,4,Full,CampsitePermit,Single Tent
Laurie,NS ,4,Full,CampsitePermit,Less than 30ft
Blomidon,ON ,4,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Full,CampsitePermit,Single Tent
Dollar Lake,QC ,1,Full,CampsitePermit,Single Tent
Mira River,NS ,4,Full,CampsitePermit,Less than 30ft
Graves Island,NS ,1,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Full,CampsitePermit,Less than 30ft
Rissers Beach,QC ,4,Full,CampsitePermit,Less than 30ft
Amherst Shore,NB ,3,Senior,CampsitePermit,Less than 40ft
Dollar Lake,NS ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,ON ,3,Senior,CampsitePermit,Tents
Porters Lake,UK,2,Full,CampsitePermit,Less than 20ft
Blomidon,NS ,2,Full,CampsitePermit,Single Tent
Blomidon,QC ,2,Full,CampsitePermit,Single Tent
Battery,ON ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,3,Full,CampsitePermit,Less than 30ft
Mira River,NS ,2,Senior,CampsitePermit,Single Tent
Caribou Munroes,NS ,6,Full,CampsitePermit,Single Tent
Laurie,NS ,4,Full,CampsitePermit,Tents
Caribou Munroes,BC ,1,Full,CampsitePermit,Single Tent
Whycocomagh,ON ,2,Senior,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Full,CampsitePermit,Less than 20ft
Thomas Raddall,NS ,1,Full,CampsitePermit,Single Tent
Amherst Shore,CA ,2,Full,CampsitePermit,Less than 30ft
Caribou Munroes,SWITZERLAND ,4,Full,CampsitePermit,Less than 30ft
Dollar Lake,NS ,5,Full,CampsitePermit,Tents
Cape Chignecto,NS ,2,Full,BackcountryPermit,Single Tent
Battery,ON ,2,Full,CampsitePermit,Single Tent
Blomidon,NS ,4,Full,CampsitePermit,Tents
Dollar Lake,NS ,4,Full,CampsitePermit,Single Tent
Thomas Raddall,BC ,1,Full,CampsitePermit,Less than 40ft
Five Islands,NB ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,6,Full,CampsitePermit,Tents
Mira River,QC ,4,Full,CampsitePermit,Single Tent
Graves Island,NS ,5,Full,CampsitePermit,Less than 20ft
Laurie,NS ,3,Full,CampsitePermit,Less than 20ft
The Islands,NB ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,6,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,3,Full,CampsitePermit,Single Tent
Five Islands,NC ,2,Senior,CampsitePermit,Less than 20ft
Rissers Beach,NS ,6,Full,CampsitePermit,Tents
Laurie,NS ,4,Senior,CampsitePermit,Tents
Smileys,NS ,4,Full,CampsitePermit,Less than 20ft
Rissers Beach,NS ,2,Full,CampsitePermit,Less than 20ft
Dollar Lake,NS ,4,Full,CampsitePermit,Single Tent
Battery,ON ,1,Senior,CampsitePermit,Single Tent
Blomidon,GERMANY ,3,Full,CampsitePermit,Single Tent
Five Islands,NS ,1,Host,CampsitePermit,Less than 20ft
Graves Island,NS ,4,Full,CampsitePermit,Less than 20ft
Whycocomagh,ON ,1,Full,CampsitePermit,Less than 30ft
The Islands,FL ,1,Full,CampsitePermit,Tents
Smileys,NS ,5,Full,CampsitePermit,Tents
Whycocomagh,BC ,2,Full,CampsitePermit,Single Tent
Porters Lake,NS ,4,Full,CampsitePermit,Single Tent
Whycocomagh,ON ,2,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Full,CampsitePermit,Less than 20ft
Amherst Shore,NS ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,4,Full,CampsitePermit,Tents
Graves Island,QC ,2,Full,CampsitePermit,Less than 20ft
Dollar Lake,NS ,3,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,2,Full,CampsitePermit,Single Tent
Amherst Shore,NB ,2,Senior,CampsitePermit,Less than 30ft
Thomas Raddall,ON ,2,Full,CampsitePermit,Tents
Graves Island,NS ,2,Full,CampsitePermit,Less than 30ft
Ellenwood Lake,NS ,5,Full,CampsitePermit,Tents
Smileys,NS ,2,Senior,CampsitePermit,Less than 40ft
Dollar Lake,NS ,2,Full,CampsitePermit,Less than 30ft
Smileys,SWITZERLAND ,2,Full,CampsitePermit,Less than 20ft
Smileys,NS ,5,Full,CampsitePermit,Less than 30ft
Boylston,NS ,2,Senior,CampsitePermit,Less than 30ft
Five Islands,ON ,1,Full,CampsitePermit,Single Tent
Thomas Raddall,NC ,2,Full,CampsitePermit,Less than 20ft
Battery,GERMANY ,2,Senior,CampsitePermit,Single Tent
Caribou Munroes,QC ,5,Full,CampsitePermit,Less than 30ft
Porters Lake,NS ,3,Full,CampsitePermit,Less than 30ft
Graves Island,NS ,2,Full,CampsitePermit,Less than 30ft
Porters Lake,BC ,2,Full,CampsitePermit,Less than 40ft
Thomas Raddall,NS ,6,Full,CampsitePermit,Less than 30ft
Thomas Raddall,NS ,4,Full,CampsitePermit,Single Tent
Cape Chignecto,NS ,2,Full,BackcountryPermit,Single Tent
Dollar Lake,SWITZERLAND ,4,Full,CampsitePermit,Less than 30ft
Mira River,NS ,4,Full,CampsitePermit,Less than 40ft
Caribou Munroes,ON ,2,Full,CampsitePermit,Single Tent
Battery,BC ,2,Full,CampsitePermit,Single Tent
Cape Chignecto,ON ,5,Full,BackcountryPermit,Single Tent
Dollar Lake,NS ,4,Full,CampsitePermit,Single Tent
Battery,NS ,1,Full,CampsitePermit,Single Tent
Caribou Munroes,MB ,2,Full,CampsitePermit,Single Tent
Ellenwood Lake,NS ,4,Full,CampsitePermit,Less than 40ft
Thomas Raddall,NS ,6,Full,CampsitePermit,Tents
Five Islands,NS ,2,Senior,CampsitePermit,Less than 20ft
Porters Lake,NS ,4,Full,CampsitePermit,Less than 30ft
Battery,NS ,5,Full,CampsitePermit,Single Tent
Cape Chignecto,NY ,2,Full,BackcountryPermit,Single Tent
Battery,ON ,2,Full,CampsitePermit,Single Tent
Graves Island,ON ,4,Full,CampsitePermit,Tents
Caribou Munroes,QC ,2,Full,CampsitePermit,Single Tent
Rissers Beach,ON ,6,Veteran,CampsitePermit,Less than 20ft
Caribou Munroes,ON ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,BC ,2,Senior,CampsitePermit,Less than 30ft
Porters Lake,NS ,3,Senior,CampsitePermit,Less than 40ft
Whycocomagh,ON ,2,Full,CampsitePermit,Single Tent
Whycocomagh,NS ,2,Full,CampsitePermit,Single Tent
Smileys,NS ,4,Full,CampsitePermit,Less than 20ft
Valleyview,NS ,2,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Senior,CampsitePermit,Single Tent
Porters Lake,NS ,2,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Full,CampsitePermit,Less than 30ft
Dollar Lake,NS ,2,Full,CampsitePermit,Less than 20ft
Amherst Shore,QC ,3,Full,CampsitePermit,Less than 20ft
Graves Island,NS ,3,Full,CampsitePermit,Less than 30ft
Graves Island,NS ,2,Full,CampsitePermit,Less than 30ft
Porters Lake,NS ,2,Full,CampsitePermit,Less than 30ft
Mira River,QC ,3,Full,CampsitePermit,Less than 20ft
Mira River,NS ,4,Full,CampsitePermit,Less than 30ft
Laurie,NS ,2,Full,CampsitePermit,Single Tent
Battery,ON ,5,Full,CampsitePermit,Less than 40ft
Boylston,QC ,1,Full,CampsitePermit,Less than 20ft
The Islands,NS ,1,Full,CampsitePermit,Single Tent
Mira River,NS ,3,Full,CampsitePermit,Single Tent
Salsman,NS ,2,Full,CampsitePermit,Tents
Rissers Beach,NS ,3,Full,CampsitePermit,Less than 20ft
Smileys,NS ,3,Full,CampsitePermit,Single Tent
Salsman,NS ,3,Full,CampsitePermit,Less than 20ft
Blomidon,NC ,2,Senior,CampsitePermit,Single Tent
Mira River,NS ,3,Full,CampsitePermit,Single Tent
Porters Lake,QC ,2,Full,CampsitePermit,Less than 30ft
Caribou Munroes,ON ,2,Full,CampsitePermit,Single Tent
Graves Island,QC ,2,Full,CampsitePermit,Single Tent
Five Islands,NS ,4,Full,CampsitePermit,Tents
Thomas Raddall,NS ,5,Full,CampsitePermit,Less than 20ft
Laurie,QC ,1,Full,CampsitePermit,Single Tent
Porters Lake,ON ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,5,Full,CampsitePermit,Less than 20ft
Thomas Raddall,NS ,2,Full,CampsitePermit,Single Tent
Cape Chignecto,NB ,4,Full,BackcountryPermit,Single Tent
Battery,GERMANY ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,2,Full,CampsitePermit,Less than 30ft
Caribou Munroes,NS ,2,Senior,CampsitePermit,Less than 30ft
Five Islands,NS ,2,Full,CampsitePermit,Single Tent
Five Islands,NS ,5,Full,CampsitePermit,Single Tent
Blomidon,QC ,4,Full,CampsitePermit,Less than 20ft
Caribou Munroes,ON ,2,Full,CampsitePermit,Single Tent
Five Islands,ON ,5,Full,CampsitePermit,Single Tent
Smileys,NS ,2,Full,CampsitePermit,Less than 30ft
Porters Lake,NS ,2,Full,CampsitePermit,Single Tent
Cape Chignecto,NB ,1,Full,BackcountryPermit,Single Tent
Caribou Munroes,NS ,2,Full,CampsitePermit,Less than 30ft
Rissers Beach,NS ,3,Full,CampsitePermit,Tents
Thomas Raddall,LA ,2,Full,CampsitePermit,Less than 20ft
Mira River,NS ,4,Full,CampsitePermit,Single Tent
Five Islands,NS ,2,Full,CampsitePermit,Single Tent
Whycocomagh,NS ,4,Full,CampsitePermit,Less than 30ft
Ellenwood Lake,QC ,2,Full,CampsitePermit,Single Tent
Laurie,CT ,1,Full,CampsitePermit,Single Tent
Blomidon,BC ,1,Full,CampsitePermit,Single Tent
Mira River,NS ,4,Full,CampsitePermit,Less than 20ft
Rissers Beach,NS ,4,Full,CampsitePermit,Tents
Five Islands,NS ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,3,Full,CampsitePermit,Single Tent
Mira River,NS ,2,Full,CampsitePermit,Single Tent
Blomidon,NS ,6,Full,CampsitePermit,Tents
Laurie,NS ,2,Full,CampsitePermit,Single Tent
Salsman,NS ,4,Full,CampsitePermit,Less than 20ft
Dollar Lake,NS ,4,Senior,CampsitePermit,Less than 20ft
Boylston,NB ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,6,Full,CampsitePermit,Tents
Mira River,ON ,2,Full,CampsitePermit,Less than 20ft
Ellenwood Lake,QC ,2,Senior,CampsitePermit,Single Tent
Cape Chignecto,ON ,2,Full,BackcountryPermit,Single Tent
The Islands,VT ,2,Full,CampsitePermit,Less than 20ft
Porters Lake,NL ,2,Veteran,CampsitePermit,Less than 30ft
Amherst Shore,NS ,3,Full,CampsitePermit,Less than 20ft
Graves Island,WI ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,4,Full,CampsitePermit,Less than 30ft
Graves Island,NS ,1,Full,CampsitePermit,Single Tent
Thomas Raddall,QC ,3,Full,CampsitePermit,Less than 20ft
The Islands,NS ,2,Full,CampsitePermit,Less than 20ft
Graves Island,WA ,2,Senior,CampsitePermit,Single Tent
Amherst Shore,ON ,6,Full,CampsitePermit,Less than 40ft
Rissers Beach,NS ,2,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,4,Full,CampsitePermit,Less than 40ft
Graves Island,NS ,2,Full,CampsitePermit,Single Tent
The Islands,NS ,3,Full,CampsitePermit,Single Tent
Graves Island,NS ,4,Full,CampsitePermit,Tents
Mira River,NS ,6,Full,CampsitePermit,Less than 20ft
Mira River,NS ,7,Full,CampsitePermit,Tents
Graves Island,NS ,2,Full,CampsitePermit,Less than 20ft
Dollar Lake,NS ,2,Full,CampsitePermit,Tents
Graves Island,PE ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,5,Full,CampsitePermit,Single Tent
Battery,MA ,2,Senior,CampsitePermit,Single Tent
Cape Chignecto,NS ,4,Full,BackcountryPermit,Single Tent
Battery,ON ,2,Senior,CampsitePermit,Single Tent
Rissers Beach,NS ,2,Veteran,CampsitePermit,Single Tent
Graves Island,QC ,5,Full,CampsitePermit,Single Tent
Porters Lake,NB ,1,Full,CampsitePermit,Tents
Ellenwood Lake,NS ,2,Full,CampsitePermit,Single Tent
Amherst Shore,SWITZERLAND ,4,Full,CampsitePermit,Less than 30ft
Caribou Munroes,GERMANY ,2,Full,CampsitePermit,Single Tent
Valleyview,NS ,3,Full,CampsitePermit,Single Tent
Whycocomagh,QC ,2,Full,CampsitePermit,Less than 20ft
Rissers Beach,NS ,5,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,2,Full,CampsitePermit,Less than 20ft
Mira River,NS ,4,Full,CampsitePermit,Single Tent
Ellenwood Lake,NS ,4,Full,CampsitePermit,Tents
Thomas Raddall,NS ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,4,Full,CampsitePermit,Less than 40ft
Amherst Shore,FL ,2,Senior,CampsitePermit,Less than 20ft
Rissers Beach,NS ,2,Full,CampsitePermit,Single Tent
Graves Island,PE ,6,Full,CampsitePermit,Less than 40ft
Rissers Beach,NS ,2,Full,CampsitePermit,Single Tent
Battery,VA ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,6,Full,CampsitePermit,Tents
Laurie,NS ,3,Full,CampsitePermit,Single Tent
The Islands,BC ,2,Full,CampsitePermit,Less than 20ft
Amherst Shore,NB ,2,Senior,CampsitePermit,Less than 30ft
Caribou Munroes,NS ,2,Senior,CampsitePermit,Less than 30ft
Boylston,NS ,1,Full,CampsitePermit,Less than 20ft
Graves Island,NS ,4,Full,CampsitePermit,Less than 30ft
Mira River,ME ,2,Full,CampsitePermit,Single Tent
Porters Lake,NS ,4,Full,CampsitePermit,Less than 30ft
Smileys,NS ,3,Full,CampsitePermit,Less than 30ft
Blomidon,NS ,4,Full,CampsitePermit,Less than 30ft
Battery,QC ,2,Full,CampsitePermit,Single Tent
Valleyview,NS ,1,Full,CampsitePermit,Single Tent
Mira River,NS ,4,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,5,Full,CampsitePermit,Single Tent
Ellenwood Lake,NS ,4,Full,CampsitePermit,Tents
The Islands,BC ,2,Senior,CampsitePermit,Less than 30ft
Boylston,ME ,1,Full,CampsitePermit,Single Tent
Five Islands,NS ,6,Full,CampsitePermit,Tents
Rissers Beach,NS ,4,Full,CampsitePermit,Less than 20ft
Ellenwood Lake,NS ,3,Full,CampsitePermit,Single Tent
Porters Lake,NB ,4,Full,CampsitePermit,Tents
Smileys,NS ,3,Full,CampsitePermit,Less than 40ft
Rissers Beach,NS ,8,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,1,Senior,CampsitePermit,Less than 20ft
Rissers Beach,NS ,1,Full,CampsitePermit,Less than 30ft
Ellenwood Lake,NS ,2,Senior,CampsitePermit,Less than 20ft
Caribou Munroes,ON ,2,Full,CampsitePermit,Less than 20ft
Ellenwood Lake,NS ,2,Senior,CampsitePermit,Less than 30ft
Amherst Shore,ON ,2,Senior,CampsitePermit,Single Tent
Five Islands,NS ,2,Full,CampsitePermit,Less than 30ft
Porters Lake,QC ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,NS ,2,Full,CampsitePermit,Less than 20ft
Laurie,NS ,4,Full,CampsitePermit,Single Tent
Mira River,CA ,2,Full,CampsitePermit,Single Tent
Mira River,NS ,2,Full,CampsitePermit,Single Tent
Salsman,ME ,2,Full,CampsitePermit,Less than 20ft
Smileys,NS ,2,Full,CampsitePermit,Less than 20ft
Valleyview,NS ,7,Full,CampsitePermit,Tents
Dollar Lake,NS ,2,Full,CampsitePermit,Single Tent
Smileys,NS ,2,Full,CampsitePermit,Single Tent
Blomidon,NS ,4,Full,CampsitePermit,Tents
Graves Island,NS ,3,Full,CampsitePermit,Less than 30ft
Rissers Beach,NS ,6,Full,CampsitePermit,Single Tent
Mira River,BC ,2,Veteran,CampsitePermit,Single Tent
Blomidon,NS ,2,Full,CampsitePermit,Less than 30ft
Dollar Lake,NS ,2,Full,CampsitePermit,Less than 30ft
Cape Chignecto,NS ,2,Full,BackcountryPermit,Single Tent
Dollar Lake,NS ,5,Full,CampsitePermit,Tents
Caribou Munroes,NS ,6,Full,CampsitePermit,Less than 30ft
Mira River,ME ,1,Full,CampsitePermit,Single Tent
Graves Island,NS ,2,Full,CampsitePermit,Less than 30ft
Porters Lake,NS ,1,Full,CampsitePermit,Single Tent
Battery,ON ,7,Full,CampsitePermit,Less than 20ft
Caribou Munroes,NS ,4,Full,CampsitePermit,Less than 20ft
Cape Chignecto,ON ,2,Full,BackcountryPermit,Single Tent
Graves Island,NS ,1,Full,CampsitePermit,Single Tent
Whycocomagh,NS ,4,Full,YurtPermit,Tents
Dollar Lake,NS ,2,Senior,CampsitePermit,Less than 20ft
Cape Chignecto,NS ,2,Full,BackcountryPermit,Single Tent
Dollar Lake,NS ,4,Full,CampsitePermit,Less than 20ft
Graves Island,NS ,2,Full,CampsitePermit,Less than 20ft
Porters Lake,NS ,3,Full,CampsitePermit,Single Tent
Blomidon,NS ,3,Full,CampsitePermit,Less than 20ft
Graves Island,NS ,1,Full,CampsitePermit,Single Tent
Caribou Munroes,AB ,2,Full,CampsitePermit,Single Tent
Thomas Raddall,QC ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,KY ,2,Senior,CampsitePermit,Single Tent
Laurie,ON ,2,Full,CampsitePermit,Single Tent
Rissers Beach,ON ,2,Full,CampsitePermit,Single Tent
Battery,ON ,2,Full,CampsitePermit,Single Tent
Rissers Beach,NS ,3,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,3,Full,CampsitePermit,Less than 30ft
Blomidon,NS ,4,Full,CampsitePermit,Single Tent
Caribou Munroes,ON ,2,Full,CampsitePermit,Single Tent
Caribou Munroes,AB ,2,Full,CampsitePermit,Single Tent
Thomas Raddall,NS ,2,Full,CampsitePermit,Single Tent
Battery,NS ,4,Full,CampsitePermit,Single Tent
The Islands,QC ,2,Full,CampsitePermit,Single Tent
Dollar Lake,NS ,1,Full,CampsitePermit,Tents
Graves Island,NS ,5,Full,CampsitePermit,Single Tent
The Islands,NS ,2,Full,CampsitePermit,Single Tent
Blomidon,SC ,2,Full,CampsitePermit,Less than 30ft
Rissers Beach,NS ,2,Full,CampsitePermit,Less than 20ft
Laurie,ON ,2,Full,CampsitePermit,Single Tent
Battery,QC ,3,Full,CampsitePermit,Single Tent
